MRT,MATHURA CANTT.,2,"MATHURA,UTTAR PRADESH"
HTC,HATHRAS CITY,2,"SH 33, HATHRAS(05722-242803),UTTAR PRADESH"
HTJ,HATHRAS ROAD,1,"HATHRAS(05722-242803),UTTAR PRADESH"
SKA,SIKANDRA RAO,2,"NH 91, SIKANDRA RAO,UTTAR PRADESH"
KSJ,KASGANJ JUNCTION,5,"STATE HIGHWAY 33, KASGANJ,UTTAR PRADESH"
UJH,UJHANI,1,"STATION RD, UJHANI,UTTAR PRADESH"
BEM,BUDAUN,2,"BUDAUN,UTTAR PRADESH"
BRY,BAREILLY MG,2,"BAREILLY,UTTAR PRADESH"
BC,BAREILLY CITY,3,"CITY RAILWAY LINE OVERBRIDGE, MOHALLA JASOLI, BAREILLY,PIN:243003,UTTAR PRADESH"
IZN,IZZATNAGAR,3,"SH 37, IZZATNAGAR, BAREILLY, 243122,UTTAR PRADESH"
BPR,BHOJIPURA JUNCTION,3,"JUNCTION POINT - IZN/LKU/PBE, SH 37,UTTAR PRADESH"
PBE,PILIBHIT JUNCTION,4,"JUNCTION POINT -SZP / MLN / BPR / TPU STATE HIGHWAY 29, PILIBHIT (262001),UTTAR PRADESH"
PP,PURANPUR,1,"CEMENT RD, PURANPUR,UTTAR PRADESH"
MLN,MAILANI JUNCTION,3,"JUNCTION POINT- PBE/NNP/STP, MAILANI, LAKHIMPUR KHERI,UTTAR PRADESH"
GK,GOLA GOKARANATH,3,"STATION ROAD, GOLA GOKARANATH, 262802,UTTAR PRADESH"
LMP,LAKHIMPUR,1,"ARYAKANYA SCHOOL ROAD, LAKHIMPUR,UTTAR PRADESH"
HA,HARGAON,1,"SH 21, HARGAON,UTTAR PRADESH"
STP,SITAPUR,3,"SITAPUR NATIONAL HIGHWAY 24, AVAS VIKAS COLONY, SITAPUR,UTTAR PRADESH"
SD,SIDHAULI,2,"SITAPUR NATIONAL HIGHWAY 24, SIDHAULI,UTTAR PRADESH"
DAL,DALIGANJ,3,"DALIGANJ RD, IRADAT NAGAR, DALIGANJ, LUCKNOW, UTTAR PRADESH 226020,UTTAR PRADESH"
LC,LUCKNOW CITY,3,"JAWAHAR NAGAR, WAZIRGANJ, LUCKNOW, UTTAR PRADESH 226018,UTTAR PRADESH"
ASH,AISHBAGH,5,"AISHBAGH RD, AISHBAGH,UTTAR PRADESH"
JP,JAIPUR JUNCTION,8,"JUNCTION POINT BKI / AII (FL) / SWM / RGS ..TEL: 0141-2204536, OPP POLICE RUN, SHANTINAGAR, HASANPURA, JAIPUR,RAJASTHAN"
KKU,KANAKPURA,2,"KANAKPURA, NEAR SIRSA RD. JAIPUR,RAJASTHAN"
JOB,ASALPUR JOBNER,3,"JOBNER - ASALPUR - BORAJ RD, ASALPUR, 303338,RAJASTHAN"
FL,PHULERA JUNCTION,5,"JUNCTION POINT - JP/AII/MTD/RGS, PHULERA,RAJASTHAN"
NRI,NARAINA,2,"AJMER,RAJASTHAN"
TL,TILONIYA,2,"TILONIYA,RAJASTHAN"
KSG,KISHANGARH,3,"SAWATSAR RD/MADANGANJ, KISHANGARH,RAJASTHAN"
MD,MADAR JUNCTION,2,"JN POINT PUSHKAR/AJMER/JAIPUR ,AJMER,RAJASTHAN"
AII,AJMER JUNCTION,5,"JN PT: JP/MJ/COR/PUHT, STN RD, AJMER-305001,RAJASTHAN"
TK,TUMAKURU,3,"NATIONAL HIGHWAY 206, TUMKUR,KARNATAKA"
TTR,TIPTUR,4,"TIPTUR STATION, RAILWAY STATION RD, TIPTUR KARNATAKA,KARNATAKA"
ASK,ARSIKERE JUNCTION,3,"JN POINT HAS/UBL/SBC, NH 206, ARSIKERE DIST. HASSAN,KARNATAKA"
RRB,BIRUR JUNCTION,3,"BLORE HONNAVAR RD, BIRUR,KARNATAKA"
DVG,DAVANGERE,2,"STATE HIGHWAY 76, DAVANAGERE,KARNATAKA"
HRR,HARIHAR,3,"DAVANGERE - HARIHAR ROAD, HARIHAR,KARNATAKA"
RNR,RANIBENNUR,3,"RANEBENNUR,KARNATAKA"
HVR,HAVERI,3,"HAVERI RAILWAY STATION, HAVERI,KARNATAKA"
UBL,HUBBALLI JUNCTION,5,"JN PTS: GDG,BAY/JRU,ASK/LD,MRJ NH-63, GADAG ROAD, HUBBALLI - 580020 , TEL: 0836 - 2266702,KARNATAKA"
DWR,DHARWAD,4,"STATION RD, DHARWAD 580001,KARNATAKA"
LD,LONDA JUNCTION,3,"JN POINTS. UBLMRJMAO, RAILWAY STATION RD, LONDA,KARNATAKA"
BGM,BELAGAVI,3,"OFF SOUTH TELEGRAPH ROAD, CAMP, BELAGAVI 590001,KARNATAKA"
KRD,KARAD,3,"OGALEWADI, KARAD-VITA RD, KARAD, DIST- SATARA.,MAHARASHTRA"
SOH,SIROHI ROAD,2,"SH62, SIROHI ROAD, PINDWARA, SIROHI 307022,RAJASTHAN"
SOD,SOJAT ROAD,2,"MALGODOWN ROAD, SOJAT ROAD,RAJASTHAN"
BER,BEAWAR,2,"NATIONAL HIGHWAY 14, BEAWAR,RAJASTHAN"
BCT,MUMBAI CENTRAL,9,"BHULABHAI DESAI ROAD, OPP. ST DEPOT, MUMBAI 400008,MAHARASHTRA"
DDR,DADAR WESTERN,6,"SENAPATI BAPAT MARG, DADAR, MUMBAI,MAHARASHTRA"
BVI,BORIVALI,9,"S.V. ROAD, BORIVALI, MUMBAI - 400092,MAHARASHTRA"
CHP,CHHAPI,2,"BANASKANTHA,GUJARAT"
JWB,JAWAI BANDH,2,"JAWAI BANDH , DIST- PALI , PIN- 306126,RAJASTHAN"
RANI,RANI,2,"RANI 306115,RAJASTHAN"
BDTS,BANDRA TERMINUS,7,"TEL: 022-26435756, STATION ROAD, BANDRA (WEST), MUMBAI 400050,MAHARASHTRA"
RTM,RATLAM JUNCTION,7,"JUNCTION POINT NAD/MGN/INDB/COR, STATION ROAD RATLAM, 457001,MADHYA PRADESH"
NMH,NIMACH,3,"MDR 11A,MADHYA PRADESH"
COR,CHITTAURGARH JUNCTION,5,"JUNCTION POINT: AII / UDZ / RTM , NATIONAL HIGHWAY 79, CHITTORGARH,RAJASTHAN"
BHL,BHILWARA,3,"BHILWARA RAILWAY STATION, STATE HIGHWAY 12, SHASTRI NAGAR, BHILWARA,RAJASTHAN"
MVJ,MAVLI JUNCTION,5,"SH 49, MAVLI,RAJASTHAN"
RPZ,RANAPRATAPNAGAR,2,"RANA PRATAP NAGAR RAILWAY STATION, KHEMPURA, UDAIPUR,RAJASTHAN"
MDL,MANDAL,1,"STATE HIGHWAY 61, MANDAL,RAJASTHAN"
GBP,GULABPURA,1,"STATE HIGHWAY 39, GULABPURA,RAJASTHAN"
BJNR,BIJAINAGAR,2,"BIJAINAGAR RAILWAY STATION, BIJAINAGAR,RAJASTHAN"
NSD,NASIRABAD,2,"MDR 39, NASIRABAD,RAJASTHAN"
NLI,NAMLI,2,"STATE HIGHWAY 31, NAMLI,MADHYA PRADESH"
JAO,JAORA,2,"STATION RAOD, JAORA DISTRICT RATLAM,MADHYA PRADESH"
DOD,DHODHAR,2,"DHODHAR RAILWAY STATION, STATE HIGHWAY 31, DHODAR,MADHYA PRADESH"
MDS,MANDSOR,2,"RAILWAY STATION RD, MANDSAUR,MADHYA PRADESH"
PIP,PIPLIA,2,"STATE HIGHWAY 31, PANTH PIPALIA,MADHYA PRADESH"
MLG,MALHARGARH,2,"STATE HIGHWAY 31, MALHARGARH,MADHYA PRADESH"
NBH,NIMBAHERA,1,"NATIONAL HIGHWAY 79, NIMBAHERA,RAJASTHAN"
CNA,CHANDERIYA,2,"NATIONAL HIGHWAY 79, CHITTORGARH,RAJASTHAN"
GGR,GANGRAR,1,"NATIONAL HIGHWAY 79, GANGRAR,RAJASTHAN"
HMG,HAMIRGARH,2,"HAMIRGARH RS, NATIONAL HIGHWAY 79, HAMIRGARH,RAJASTHAN"
SSR,SARERI,1,"NATIONAL HIGHWAY 79,RAJASTHAN"
SDAH,SEALDAH,20,"B B GANGULY STREET, NEAR SEALDAH POLICE COURT, PH : 033-23503535/23501728 (FOR NORTH: APC ROY ROAD),KOLKATA 700014,WEST BENGAL"
MDP,MADHUPUR JUNCTION,4,"STATION ROAD, MADHUPUR, DISTRICT:DEOGHAR. PINCODE 815353, 06432-224478,JHARKHAND"
JSME,JASIDIH JUNCTION,5,"JASIDIH STATION ROAD, JASIDIH, DEOGHAR-814142,JHARKHAND"
JAJ,JHAJHA,4,"JHAJHA, STATE HIGHWAY 18, JHAJHA,BIHAR"
KIUL,KIUL JUNCTION,5,"JN POINT :- BGP/PNBE/BJU/ JAJ , KIUL MANANPUR ROAD, KIUL, DIST. LAKHISARAI,BIHAR"
MKA,MOKAMA JUNCTION,4,"N H 31,PATNA,BIHAR"
PNC,PATNA SAHEB,3,"GURU GOBIND SINGH PATH, CHAINPURA, BEGAMPUR, PATNA 800008,BIHAR"
PNBE,PATNA JUNCTION,10,"STATION ROAD, MAHAVEER MANDIR, PATNA 800001,BIHAR"
MGS,MUGHAL SARAI JUNCTION,8,"JN POINTS :- ALD, BSB, PNBE, GAYA. GT ROAD, MUGHALSARAI, DISTT: CHANDAULI PIN 232101, UTTAR PRADESH,UTTAR PRADESH"
BSB,VARANASI JUNCTION,9,"GT ROAD, CANTT, VARANASI 221002,UTTAR PRADESH"
SLN,SULTANPUR JUNCTION,3,"JUNCTION POINT : LKO/FD/CIL/ZBD ,RUDRANAGAR, RAILWAY STATION ROAD, SULTANPUR.,UTTAR PRADESH"
LKO,LUCKNOW CHARBAGH NR,9,"NH 25, KANPUR ROAD, CHARBAGH, LUCKNOW 226004,UTTAR PRADESH"
BE,BAREILLY JUNCTION,4,"CITY RAILWAY LINE OVERBRIDGE, MOHALLA JASOLI, BAREILLY, UTTAR PRADESH 243003,UTTAR PRADESH"
MB,MORADABAD JUNCTION,7,"JUNCTION POINT FOR LKO/SRE/GZB/CH/RMR NH 24, MORADABAD,UTTAR PRADESH"
NBD,NAJIBABAD JUNCTION,3,"JUNCTION POINT - MZM,MB,KTW, NAJIBABAD,UTTAR PRADESH"
SRE,SAHARANPUR JUNCTION,6,"JN POINT AMBALA/DELHI/MORADABAD/,LAKDI KA PUL, SAHARANPUR,UTTAR PRADESH"
UMB,AMBALA CANTT. JUNCTION,7,"JN.POINT-SRE/KLK/LDH/NDLS,NH1 AMBALA SADAR, AMBALA 133001,HARYANA"
LDH,LUDHIANA JUNCTION,7,"NEAR CLOCK TOWER, LUDHIANA 141001,PUNJAB"
BEAS,BEAS JUNCTION,2,"DERA ROAD, BEAS,PUNJAB"
ASR,AMRITSAR JUNCTION,6,"TEL: 0183-2456072, OLD GT ROAD, PUTLIGHAR ROAD, AMRITSAR 143001,PUNJAB"
RMU,RAMPUR JUNCTION,3,"JUNCTION POINT- KGM/MB/BE NH 24, RAMPUR,UTTAR PRADESH"
AMRO,AMROHA,3,"STATE HIGHWAY 78, DANISHMANDAN, AMROHA,UTTAR PRADESH"
HPU,HAPUR JUNCTION,5,"JUNCTION POINT-GZB/MB/MTC/KRJ RAILWAY ROAD, HAPUR JN.,UTTAR PRADESH"
GZB,GHAZIABAD JUNCTION,6,"JUNCTION POINT- CNB/MB/MTC/NDLS(DLI) PEDESTRIAN OVERPASS, BHUR BHARAT NAGAR, RAILWAY COLONY, MADHOPURA, GHAZIABAD, 201009,UTTAR PRADESH"
DLI,OLD DELHI JUNCTION,16,"JN PT PNP,GZB,AWR,NDLS ,SHYAMA PRASAD MUKHERJI MARG ,NEAR CHANDNI CHOWK METRO STATION,DELHI NCT"
DEE,DELHI SARAI ROHILLA,5,"OPP LIBERTY CINEMA,NEW ROHTAK ROAD,DELHI NCT"
DEC,DELHI CANTT.,4,"MAYAPURI INDUSTRIAL AREA PHASE II/LAJWANTI GARDEN,DELHI NCT"
PM,PALAM,3,"DWARAKA FLYOVER, SADH NAGAR, NEW DELHI - 110010,DELHI NCT"
GGN,GURGAON,3,"RAILWAY RD, KHERI, ASHOK VIHAR, GURGAON,HARYANA"
GHH,GARHI HARSARU JUNCTION,3,"DHANI RAMNAGAR, GARHI HARSARU, GURGAON,HARYANA"
PTRD,PATAUDI ROAD,3,"HAILLEY MANDI,HARYANA"
RE,REWARI JUNCTION,8,"JUNCTION POINT - BNW/RGS/LHU/BKI/DEC/JHJ, REWARI,HARYANA"
KRH,KHAIRTHAL,2,"PHATAK RD, KHAIRTHAL,RAJASTHAN"
AWR,ALWAR JUNCTION,2,"JN POINT RE/MTJ/BKI AERODROME ROAD, INDRA COLONY, ALWAR, RAJASTHAN-301001,RAJASTHAN"
MKH,MALAKHERA,1,"STATE HIGHWAY 25, MALA KHERA,RAJASTHAN"
RHG,RAJGARH,2,"SH 25, RAJGARH,RAJASTHAN"
BKI,BANDIKUI JUNCTION,6,"JUNCTION POINT - RE/JP/BTE, SH 25, BANDIKUI,RAJASTHAN"
DO,DAUSA,2,"NH 11, JAIPUR ROAD, DAUSA,RAJASTHAN"
GADJ,JAIPUR GANDHINAGAR,2,"TONK RD, TONK PHATAK, JAIPUR,RAJASTHAN"
VG,VIRAMGAM JUNCTION,5,"JUNCTION POINT - ADI/BVC/RJT/GIMB/MSH VIRAMGAM,GUJARAT"
DHG,DHRANGADHRA JUNCTION,3,"STATE HIGHWAY 20, DHRANGADHRA,GUJARAT"
HVD,HALVAD,1,"STATION ROAD, HALVAD,GUJARAT"
SIOB,SAMAKHIALI JUNCTION,3,"SAMAKHIALI,GUJARAT"
BCOB,BHACHAU,3,"BHUJ - BHACHAU HIGHWAY, BHACHAU,GUJARAT"
GIMB,GANDHIDHAM JUNCTION,3,"RAILWAY STATION RD, LILASHAH NAGAR, GANDHIDHAM,PIN:370201,GUJARAT"
AI,ADIPUR JUNCTION,2,"DIST. KACHCHH,GUJARAT"
AJE,ANJAR,1,"ANJAR RLY STATION, JESHAL TORAL TEMPLE, ROAD,ANJAR,GUJARAT"
BHUJ,BHUJ,3,"ATMARAM MARG, BHUJ - 370201,GUJARAT"
BLDI,BHILDI JUNCTION,3,"NATIONAL HIGHWAY 14, DEESA, BANASKANTHA DISTRICT, 385530,GUJARAT"
RDHP,RADHANPUR,2,"PATAN,GUJARAT"
DHN,DHANBAD JUNCTION,8,"SHRAMIK CHOWK, HIRAPUR, DHANBAD.DISTRICT : DHANBAD-826001 , RAILWAY INQUIRY - 0326-2319801,JHARKHAND"
CRP,CHANDRAPURA JUNCTION,3,"JN POINTS :- DHN/BKRA/GMO/BKSC. CHANDRAPURA STATION ROAD, CHANDRAPURA.DIST:- BOKARO, 06549-242555,JHARKHAND"
BKSC,BOKARO STEEL CITY,3,"BALIDIH, B.S.CITY, DIST-BOKARO, 06542-253861,JHARKHAND"
PNW,PUNDHAG,3,"ANAND NAGAR PUNDAG ROAD , PUNDAG , DIST - PURULIYA -723215,WEST BENGAL"
JAA,JHALIDA,3,"PURULIA-RANCHI RD, JHALIDA , DIST- PURULIYA PIN- 723202,WEST BENGAL"
MURI,MURI JUNCTION,3,"CHOTA MURI, RAILWAY COLONY, DISTT. RANCHI,PH. - 06522-222444, PIN - 835101,JHARKHAND"
RNC,RANCHI JUNCTION,6,"RANCHI, JHARKHAND 834001,JHARKHAND"
HTE,HATIA,3,"DISTT.- RANCHI, 0651-2600096,2788338,2788599,JHARKHAND"
BANO,BANO,2,"DIST. GUMLA,JHARKHAND"
NXN,NUAGAON,2,"NUAGAON, KEONJHAR,ODISHA"
BNDM,BONDAMUNDA,2,"ROURKELA,ODISHA"
RGL,RENGALI,2,"STATE HIGHWAY 10,ODISHA"
ATS,ATTABIRA,2,"BARGARH,ODISHA"
BRPL,BARPALI,2,"NATIONAL HIGHWAY 201, BARPALI,ODISHA"
BUDM,BADMAL,2,"DUMERBAHAL RD,ODISHA"
RPRD,RUPRA ROAD,2,"KALAHANDI,ODISHA"
NRLR,NORLA ROAD,2,"KALAHANDI,ODISHA"
AMB,AMBODALA,2,"STATE HIGHWAY 6,ODISHA"
THV,THERUBALI,2,"RAYAGADA,ODISHA"
SPRD,SINGAPUR ROAD,2,"JN PT VZM ,KRPU ,TIG,SH 45, SINGAPURAM, JAYKAYPUR,ODISHA"
PVP,PARVATIPURAM,3,"RAILWAY STATION RD, PARVATIPURAM,ANDHRA PRADESH"
KTV,KOTTAVALASA JUNCTION,5,"KOTTAVALASA, VIZIANAGARAM DISTRICT,ANDHRA PRADESH"
SCM,SIMHACHALAM,2,"VISAKHAPATNAM,ANDHRA PRADESH"
VSKP,VISAKHAPATNAM JUNCTION,8,"GNANAPURAM, RAILWAY NEW COLONY, VISAKHAPATNAM, ANDHRA PRADESH, 530004,ANDHRA PRADESH"
DVD,DUVVADA,4,"VISHAKHAPATNAM DISTRICT,ANDHRA PRADESH"
AKP,ANAKAPALLE,3,"08924-221698, LAXMI DEVI PETA, ANAKAPALLE, VISAKHAPATNAM DISTRICT,ANDHRA PRADESH"
YLM,ELAMANCHILI,2,"ELAMANCHILI, VISAKHAPATNAM DISTRICT,ANDHRA PRADESH"
NRP,NARSIPATNAM ROAD,2,"NARSIPATNAM MANDALAM, VISAKHAPATNAM DISTRICT,ANDHRA PRADESH"
TUNI,TUNI,2,"TUNI PH.NO. 08854-252172,ANDHRA PRADESH"
ANV,ANNAVARAM,3,"ANNAVARAM, PH NO.08868-238130 , EAST GODAVARI DISTRICT,ANDHRA PRADESH"
GLP,GOLLAPROLU,3,"GOLLAPROLLU,ANDHRA PRADESH"
PAP,PITHAPURAM,2,"PITHAPURAM, EAST GODAVARI DISTRICT,ANDHRA PRADESH"
SLO,SAMALKOT JUNCTION,3,"PH. NO. 0884-2328824, JN. PT. VSKP/RJY/CCT, SAMALKOT,ANDHRA PRADESH"
APT,ANAPARTI,3,"ANAPARTI, EAST GODAVARI DISTRICT,ANDHRA PRADESH"
DWP,DWARAPUDI,3,"DWARAPUDI, MANDAPETA MANDALAM, EAST GODAVARI DISTRICT,ANDHRA PRADESH"
RJY,RAJAHMUNDRY,5,"PH.NO-0883-2420541,ALCOT GARDENS, RAJAHMUNDRY,ANDHRA PRADESH"
GVN,GODAVARI,2,"HAVELOCK BRIDGE, RAJAHMUNDRY,ANDHRA PRADESH"
KVR,KOVVUR,3,"KOVVUR, WEST GODAVARI,ANDHRA PRADESH"
NDD,NIDADAVOLU JUNCTION,3,"JN.PT, BZA/BVRM/RJY ,NIDADAVOLU JTN PH.NO. 08813-210325,ANDHRA PRADESH"
TDD,TADEPALLIGUDEM,3,"TEL: 08818-226162, TADEPALLIGUDEM,ANDHRA PRADESH"
EE,ELURU,3,"ELURU PH.NO. 08812 226401.,ANDHRA PRADESH"
NDO,NIDUBROLU,3,"RAILWAY STATION ROAD., NIDUBROLU, GUNTUR DISTRICT,ANDHRA PRADESH"
BPP,BAPATLA,3,"GOVT HOSPITAL RD, BAPATLA, GUNTUR DISTRICT,ANDHRA PRADESH"
CJM,CHINNAGANJAM,3,"NATIONAL HIGHWAY 214A, CHINNA GANJAM,ANDHRA PRADESH"
SKM,SINGARAYAKONDA,2,"RAILWAY STATION RD, SINGARAYAKONDA,ANDHRA PRADESH"
KVZ,KAVALI,4,"RAILWAY STATION RD, VADDI PALEM, KAVALI, 524201, SPSR DISTRICT,ANDHRA PRADESH"
BTTR,BITRAGUNTA,3,"TALLURE RD, BITRAGUNTA, SPSR DISTRICT,ANDHRA PRADESH"
NYP,NAYADUPETA,3,"DARGA RD, NAYUDUPETA,ANDHRA PRADESH"
SPE,SULLURUPETA,3,"RAILWAY STATION RD, SULLURUPETA-524121, SPSR DISTRICT,ANDHRA PRADESH"
TRL,TIRUVALLUR,6,"SH 57, TIRUVALLUR,TAMIL NADU"
AJJ,ARAKKONAM JUNCTION,8,"JUNCTION POINT MAS / RU / KPD / CGL, STATE HIGHWAY 58, ARAKKONAM,TAMIL NADU"
VN,VANIYAMBADI,3,"SH 130, VANIYAMBADI,TAMIL NADU"
TPT,TIRUPATTUR,2,"RAILWAY COLONY, TIRUPATTUR PH.NO. 04179-220062,TAMIL NADU"
BQI,BOMMIDI,2,"BOMMIDI RAILWAY STATION, BOMMIDI PH.NO. 04346-244441,TAMIL NADU"
PTJ,PODANUR JUNCTION,4,"PODANUR MAIN ROAD, PODANUR JTN PH.NO. 0422-2410784,TAMIL NADU"
PNQ,THRISSUR PUNKUNNAM,2,"SH 69, PUNKUNNAM, AYYANTHOLE, THRISSUR,KERALA"
DINR,DIVINE NAGAR,2,"MURINGOOR ? KADUKUTTY RD, MURINGUR VADAKKUMMURI, KERALA 680309,KERALA"
IPL,IDAPPALLY,2,"IDAPPALLI, PONEKKARA RD, EDAPALLY, ERNAKULAM,0484- 2344202,KERALA"
TUVR,TURAVUR,2,"THURAVOOR,KERALA"
SURI,SIURI,3,"SH-6, HATZEN BAZAR SIURI, BIRBHUM - 03462 255131,WEST BENGAL"
SNT,SAINTHIA JUNCTION,4,"NH 2B, SAINTHIA, DIST - BIRBHUM 731234,WEST BENGAL"
RPH,RAMPURHAT,3,"STATION ROAD , 03461-255131, RAMPURHAT , DIST - BIRBHUM,WEST BENGAL"
PKR,PAKUR,2,"MAAL GODOWN RD, KALIKAPUR, PAKUR, JHARKHAND 816107,JHARKHAND"
MLDT,MALDA TOWN,7,"PH : 03512-266944 , STATION ROAD , ENGLISH BAZAR , DIST - MALDA,WEST BENGAL"
BOE,BARSOI JUNCTION,3,"STATE HIGHWAY 65 , BARSOI , DIST- KATIHAR-855102,BIHAR"
KNE,KISHANGANJ,3,"NH 31, DIST - KISHANGANJ,BIHAR"
NMZ,NEW MAL JUNCTION,3,"NH 31C, MALBAZAR, PH - 03562-255097 , DIST - JALPAIGURI,WEST BENGAL"
BNV,BINNAGURI,3,"TEL: 03563-259059, NATIONAL HIGHWAY 31C, BINNAGURI , DIST : JALPAIGURI,WEST BENGAL"
HSA,HASIMARA,3,"HASIMARA - JALGAO ROAD, HASIMARA, DOOARS, DIST - ALIPURDUAR,WEST BENGAL"
APDJ,ALIPUR DUAR JUNCTION,3,"BUXA FEEDER ROAD, CHECHAKHATA, PIN - 03564-255091 , PIN -736123 , DIST - ALIPURDUAR,WEST BENGAL"
AGC,AGRA CANTT.,6,"NEAR SULTANPURA, AGRA CANTT. AREA, AGRA,UTTAR PRADESH"
TDL,TUNDLA JUNCTION,5,"JN POINT-AGRA, TUNDLA, DISTT.FIROZABAD,UTTAR PRADESH"
CNB,KANPUR CENTRAL,10,"GHANTAGHAR/CANTT. , KANPUR-208 001,UTTAR PRADESH"
FTP,FATEHPUR,3,"BANDA SAGAR RD, FATEHPUR,UTTAR PRADESH"
SFG,SUBEDARGANJ,3,"RAILWAY COLONY, SUBEDARGANJ, ALLAHABAD,UTTAR PRADESH"
ALD,ALLAHABAD JUNCTION,10,"LEADER ROAD /CIVIL LINES, ALLAHABAD 211003,UTTAR PRADESH"
HW,HARIDWAR,9,"NH 58, DEVPURA, HARIDWAR,UTTARAKHAND"
LRJ,LAKSAR JUNCTION,4,"JUNCTION POINT - RK/MZM,BJO/HW,DDN/NBD,MDR 6W, LAKSAR,UTTARAKHAND"
SPN,SHAHJAHANPUR,5,"AIMANZAI JALALNAGAR,OPP NOORI MASJID MARKAZ E DAWAT E ISLAMI,SHAHJAHANPUR PIN CODE:242001,UTTAR PRADESH"
HRI,HARDOI,5,"STATE HIGHWAY 21, HARDOI,UTTAR PRADESH"
RBL,RAE BARELI JUNCTION,4,"JUNCTION POINT: UTR/DYP/CIL, RAILWAY STATION RD, RAEBARELI,UTTAR PRADESH"
GNG,GAURIGANJ,2,"GAURIGANJ, DISTT. AMETHI,UTTAR PRADESH"
AME,AMETHI,2,"RLY STN RD ,AMETHI.,UTTAR PRADESH"
PBH,PRATAPGARH JUNCTION,3,"JUNCTION POINT: CIL/PFM/JNH, PRATAPGARH 230001,UTTAR PRADESH"
PRG,PRAYAG JUNCTION,3,"JUNCTION POINT : PFM/PYG/ALD, STATION ROAD, BANK ROAD, PRAYAG, ALLAHABAD,UTTAR PRADESH"
LTT,LOKMANYA TILAK TERMINUS,5,"TEL: 022-25290234/ 022-26502475/ 022-25298499,PIPELINE ROAD, KURLA (EAST) MUMBAI 400089,MAHARASHTRA"
TNA,THANE,10,"STATION RD, SHIVAJI NAGAR, THANE EAST, THANE,PIN:400601,MAHARASHTRA"
IGP,IGATPURI,4,"MAHINDRA COLONY, BAJRANG WADA, IGATPURI, MAHARASHTRA 422403,MAHARASHTRA"
NK,NASIK ROAD,4,"RAILWAY STATION ROAD, RAJWADA NAGAR, DEOLALI GAON, NASHIK 422214,MAHARASHTRA"
BAU,BURHANPUR,2,"LALBAGH, BURHANPUR,MADHYA PRADESH"
KNW,KHANDWA JUNCTION,5,"JUNCTION POINT - AK/TLV/MHOW/BSL, SH 15, KHANDWA,MADHYA PRADESH"
HD,HARDA,3,"NATIONAL HIGHWAY 59A, HARDA,MADHYA PRADESH"
TBN,TIMARNI,3,"NATIONAL HIGHWAY 59A, TIMARNI,MADHYA PRADESH"
HBJ,BHOPAL HABIBGANJ,5,"ZONE-II, MP NAGAR, HABIBGANJ,MADHYA PRADESH"
BINA,BINA JUNCTION,6,"JUNCTION POINT -KATNI/GUNA/ BPL/JHS ,BINA DISTRICT SAUGOR,MADHYA PRADESH"
LAR,LALITPUR JUNCTION,3,"JN PT-JHS,BINA,TIKAMGARH,MDR 39B, NEHRUNAGAR, 05176-272220, LALITPUR JUNCTION,UTTAR PRADESH"
JHS,JHANSI JUNCTION,7,"PEDESTRIAN OVERPASS, RANI LAXMI NAGAR, JHANSI (JN POINT :BNDA/CNB/BINA/GWL),UTTAR PRADESH"
MRPR,MAU RANIPUR,1,"NH 75,UTTAR PRADESH"
HPP,HARPALPUR,2,"DIST - CHHATARPUR,MADHYA PRADESH"
MBA,MAHOBA JUNCTION,3,"MAHOBA, JUNCTION POINT - KHAJURAHO,UTTAR PRADESH"
BNDA,BANDA,2,"RAILWAY STATION PATH, BANGALIPURA, BANDA(05192-224813),UTTAR PRADESH"
ATE,ATARRA,2,"DIST. BANDA(05192-224813),UTTAR PRADESH"
CKTD,CHITRAKUTDHAM KARWI,3,"CHITRAKOOT KARVI,UTTAR PRADESH"
MKP,MANIKPUR JUNCTION,4,"JUNCTION POINT - CHITRAKOOT, MANIKPUR,UTTAR PRADESH"
BLS,BALASORE,4,"RAILWAY COLONY, NEAR STATION SQUARE, BALASORE - 756001,ODISHA"
BHC,BHADRAK,4,"BHADRAK,ODISHA"
JJKR,JAJPUR KEONJHAR ROAD,4,"JAJPUR ROAD, DIST - JAJPUR 755019,ODISHA"
CTC,CUTTACK JUNCTION,5,"TEL: 0671-2610460, CUTTACK,ODISHA"
GNT,GUNTUR JUNCTION,7,"STATION RD E, SAMBASIVA PET, GUNTUR 522002,ANDHRA PRADESH"
PPM,PHIRANGIPURAM,2,"PHIRANGIPURAM-SATTENAPALLI, PHIRANGIPURAM,ANDHRA PRADESH"
NRT,NARASARAOPET,3,"RAILWAY STATION ROAD,NARSARAOPET PH.NO 08647-223131,ANDHRA PRADESH"
VKN,VINUKONDA,2,"ADDANKI RD, COASTAL ANDHRA REGION, VINUKONDA,ANDHRA PRADESH"
KCD,KURICHEDU,1,"PODILI - VINUKONDA ROAD, KURICHEDU, PRAKASAM, 523304,ANDHRA PRADESH"
DKD,DONAKONDA,3,"DONAKANDA MANDAL, PRAKASAM DT, PHONE:08408-272037,ANDHRA PRADESH"
MRK,MARKAPUR ROAD,2,"MARKAPUR ROAD PH.NO 08596-222028,ANDHRA PRADESH"
TLU,TARLUPADU,1,"PRAKASAM,PHONE NUMBER : 08499-246232,ANDHRA PRADESH"
CBM,CUMBUM,1,"STN NUMBER-08406-232466, CUMBUM, PRAKASHAM DIST,ANDHRA PRADESH"
